"","x","y"
"1",0.964786754921079,19.5856088624492
"2",0.774684263393283,-0.95813509213211
"3",1.1221370799467,14.8888905285644
"4",1.30571104958653,23.5017730439445
"5",2.9514365689829,349.80704195852
"6",-1.72714487230405,-25.7616100428954
"7",2.21814507432282,127.633269735899
"8",-0.957906019873917,-5.05563308447431
"9",0.59739495255053,-9.21677664326862
"10",-1.88269439153373,-34.5441869646472
"11",1.96423991164193,89.2679654144009
"12",1.34226567624137,26.9640557769983
"13",1.92567776469514,94.4541889684631
"14",0.882361162919551,1.03200179024889
"15",1.69759657373652,61.749655292025
"16",0.318217869848013,0.988822532076189
"17",-1.5312163378112,-33.8756403941978
"18",-2.40320303896442,-68.1082707441319
"19",-1.1023697569035,-27.7590964662844
"20",0.111805579159409,1.08840018182237
"21",-0.559018876869231,-5.44644951022318
"22",2.47725554555655,169.469654454971
"23",-0.24560564244166,-6.12127638772646
"24",-1.00563195487484,-17.457958905161
"25",-2.49451851379126,-84.0979190879673
"26",-0.965562372934073,-15.9407553249465
"27",-0.997350415214896,-13.6143262751962
"28",1.27508807228878,37.7588756346865
"29",-0.600033786613494,-13.3814274277917
"30",1.54252288816497,56.3500732424003
"31",-1.56222350941971,-20.0438117237407
"32",0.853729551192373,21.8929157442913
"33",1.67348806466907,55.7176129787608
"34",1.78385295532644,59.5771515009009
"35",1.86522145662457,71.7240901706424
"36",0.928343568462878,23.6150128762266
"37",2.9561043670401,348.99350514515
"38",0.800959586631507,5.65282290774322
"39",-0.131291794124991,-1.81374880751902
"40",-0.859638527501374,1.88310183671208
"41",-2.38089458551258,-75.5074368219857
"42",-0.0264385328628123,-5.26458650997857
"43",0.0670187026262283,-13.9817203080249
"44",-1.75472932029516,-49.8234257386382
"45",0.574271977879107,-0.622420874889194
"46",-2.78675652248785,-105.850549010871
"47",0.588554534129798,4.38115021906993
"48",0.365404488053173,13.137916692982
"49",1.0967284720391,14.0804003805347
"50",0.609247305896133,24.3527358469573
"51",-1.56678793346509,-33.6649863949177
"52",1.48018961772323,35.6121594715725
"53",0.00264583574607968,-12.5230832186002
"54",0.177783616818488,8.11252640585019
"55",-1.29125711414963,-26.9436381432853
"56",1.67990933870897,63.4235101057843
"57",-0.521254742983729,-0.134417750748936
"58",-2.61714911693707,-90.8885640177529
"59",1.34235567972064,45.2948670521023
"60",-0.974307999014854,-1.45622518389405
"61",2.04368732403964,88.7185859879056
"62",0.865894577465951,14.9080113982433
"63",0.631820679176599,18.8693708879105
"64",2.41848966898397,180.276076428977
"65",-1.85243934066966,-58.1801866734514
"66",2.26234525814652,168.750257103541
"67",1.54861831432208,43.6443297476292
"68",0.285879522096366,8.81708363858435
"69",2.56381253153086,220.005015739082
"70",0.543438952881843,-5.25607641623687
"71",-1.39495075587183,-25.5767181039838
"72",-1.68812829069793,-41.890643315942
"73",0.100781018380076,-9.2498115011179
"74",1.57933613704517,38.2785438893215
"75",2.72239590017125,263.713847110983
"76",-2.00727640092373,-51.4573093421673
"77",0.0657581901177764,-14.4613175622817
"78",0.788521370384842,5.04348455840557
"79",-0.42225355328992,4.41509691482555
"80",2.46222182549536,196.647700277186
"81",-0.50971424812451,10.4223542004314
"82",-0.427497774828225,-8.67442878666133
"83",2.65774235548451,250.649853525861
"84",2.59745897306129,226.330208617594
"85",-0.0900619165040553,16.9278860135445
"86",-0.762799751479179,-12.2091277159888
"87",1.72524304641411,56.3469026778792
"88",0.72246019821614,2.0726909478905
"89",-2.62671568617225,-94.1782439491046
"90",-2.34582438832149,-62.7980238080859
"91",-1.9841345124878,-57.8835219471483
"92",-1.20808474766091,-10.9879090781927
"93",-1.45697987219319,-23.0844721480699
"94",-2.83327726554126,-105.919166562952
"95",-2.16823051963001,-53.6700065096018
"96",-2.20663096709177,-60.6230575796698
"97",-1.64171522296965,-39.7387961019203
"98",2.88938076188788,340.60124326406
"99",-2.40498538082466,-82.3177306401395
"100",-2.28658465063199,-72.7349037991924
"101",2.94659531721845,337.702651584777
"102",-1.94189571775496,-66.0727322884244
"103",-2.58932017721236,-62.612120188083
"104",-0.597301519475877,-1.88729971037068
"105",2.04811030067503,101.774847471321
"106",1.31948393024504,15.146846962723
"107",-2.50131661305204,-81.6715584906916
"108",-0.876694556325674,-27.6984659948763
"109",0.748285138048232,6.31582661865116
"110",-0.565862323623151,14.246396312875
"111",2.13049413822591,126.629681986846
"112",1.57290917728096,61.0151114961841
"113",-1.23836670583114,-25.632283661249
"114",1.87278914311901,80.0631473940593
"115",-2.05971520487219,-52.3425799547784
"116",2.93699900060892,320.90774771341
"117",-0.784863225650042,-10.9026497241204
"118",2.08729289704934,112.192009233255
"119",-2.34539421927184,-67.9597389217535
"120",-1.0003320928663,-3.24602552477778
"121",2.02039361838251,97.9547963905508
"122",2.57089935801923,215.634102008693
"123",-0.998875165823847,-23.5203738071084
"124",-0.421719799283892,9.17788640227768
"125",0.385583057999611,-7.61944995585794
"126",0.936973893083632,15.2766463360093
"127",-1.55513042304665,-37.262495516467
"128",-2.13823834341019,-61.701841926919
"129",2.55137961125001,195.722296933314
"130",0.0422136154957116,-5.31049255680512
"131",-2.07089389767498,-52.9453801221332
"132",-1.12936575338244,-11.0695265586193
"133",-1.88958021299914,-28.8103411496746
"134",2.66218232642859,236.873768464967
"135",-0.855565528851002,3.69967153385662
"136",-0.145049767568707,-23.0814484790291
"137",1.17007347755134,22.7867901659651
"138",0.978065805975348,31.7494075323
"139",-2.48813396506011,-93.2634880571733
"140",2.27659977693111,144.683337287796
"141",2.61427480587736,228.653687025913
"142",2.52310704393312,212.547746246234
"143",-2.25765860918909,-48.9191813945353
"144",-2.57980392454192,-64.4979568739967
"145",-0.344939350616187,-9.18315049305443
"146",-2.61030048737302,-90.1763116018467
"147",-2.02734550880268,-55.4821663781448
"148",-2.02148712985218,-42.2533314687327
"149",1.14154033781961,9.11154684510018
"150",-0.234628922771662,-3.06696623484761
"151",2.73088042996824,253.528196291918
"152",-1.55930236168206,-42.9660648464041
"153",2.181783399079,140.085703599322
"154",1.15156603278592,31.9008164208983
"155",1.56187969073653,38.8376732610479
"156",-2.06759266415611,-45.9012362112295
"157",0.0135048916563392,-11.2720851509708
"158",-1.86132049374282,-43.1630828652588
"159",2.26546837342903,152.652536596774
"160",-0.395814908668399,-1.4011608649593
"161",-2.66901428159326,-74.3060726982793
"162",1.12965142540634,1.47816383801363
"163",-0.166594784706831,-5.11456270972362
"164",2.09731262270361,123.855714062015
"165",0.195607316214591,-14.144645767821
"166",1.25385119067505,35.1327154348517
"167",-0.908697894774377,-7.63017657291553
"168",2.96348327212036,355.727829151071
"169",-0.981327852699906,-2.36800760696462
"170",-2.7406904459931,-77.1729222846607
"171",0.730639677029103,-1.36280550124796
"172",-1.02753769978881,-16.3959352584912
"173",-1.81711971899495,-49.5469487064661
"174",-2.30794605100527,-67.8545814667161
"175",2.97579287225381,370.27015974251
"176",-0.724339648615569,-3.38150829919972
"177",0.371928556356579,-15.2950590411948
"178",1.39630810590461,37.4454531773437
